STRD_YYMM,SIDO_NM,CCG_NM,GENDER_CD,AGE_CD,TP_BUZ_NO,TP_BUZ_NM,amt,cnt
202603,경상남도,함양군,1,1,8006,서양음식,530000,53
202605,충청남도,계룡시,1,2,8004,일식회집,920000,24
202601,부산광역시,중구,2,1,4004,대형할인점,790000,32
202601,충청북도,단양군,2,2,8301,제 과 점,750000,48
202603,대전광역시,동구,3,2,8301,제 과 점,3140000,320
202601,충청북도,괴산군,2,1,8001,일반한식,970000,11
202603,강원특별자치도,고성군,2,1,4010,편 의 점,270000,48
202601,경기도,연천군,2,3,8005,중국음식,1130000,35
202602,경기도,화성시 만세구,x,x,8021,스넥,7090000,377
202605,경상남도,사천시,3,6,4004,대형할인점,8650000,228
202604,경기도,여주시,3,1,8001,일반한식,1380000,27
202601,인천광역시,계양구,2,1,8005,중국음식,970000,79
202606,강원특별자치도,횡성군,2,3,8004,일식회집,1020000,20
202603,강원특별자치도,양양군,3,4,4020,슈퍼 마켓,3600000,112
202605,대구광역시,서구,3,1,4020,슈퍼 마켓,2320000,243
202601,경상남도,거제시,3,5,8301,제 과 점,2150000,180
202604,강원특별자치도,평창군,1,1,8301,제 과 점,240000,22
202606,충청남도,태안군,2,2,8004,일식회집,2600000,36
202603,경기도,연천군,1,2,8004,일식회집,3080000,71
202601,충청남도,보령시,3,4,8005,중국음식,2340000,71
202605,충청남도,예산군,2,1,8006,서양음식,1300000,143
202601,강원특별자치도,화천군,1,6,8004,일식회집,5550000,69
202606,전라남도,무안군,x,x,8021,스넥,1590000,127
202604,전라남도,진도군,2,1,8006,서양음식,200000,30
202601,인천광역시,옹진군,1,2,4004,대형할인점,290000,18
202606,경기도,안산시 상록구,x,x,8021,스넥,9070000,541
202604,대구광역시,군위군,3,2,4010,편 의 점,1620000,147
202603,전라남도,장성군,x,x,8006,서양음식,5650000,556
202603,전북특별자치도,진안군,x,x,8301,제 과 점,440000,35
202605,강원특별자치도,영월군,2,2,8005,중국음식,580000,22
202602,경기도,연천군,3,2,4020,슈퍼 마켓,5720000,197
202604,경상북도,영주시,3,6,8301,제 과 점,550000,48
202603,경상북도,영덕군,x,x,8021,스넥,2770000,119
202603,전북특별자치도,진안군,x,x,4010,편 의 점,460000,77
202602,충청북도,괴산군,3,6,8301,제 과 점,980000,29
202604,부산광역시,사하구,3,2,8004,일식회집,880000,24
202606,경상북도,봉화군,1,2,8001,일반한식,5940000,157
202606,강원특별자치도,양양군,3,3,8005,중국음식,430000,17
202605,충청북도,음성군,2,5,8004,일식회집,7710000,91
202601,경상북도,성주군,3,5,8301,제 과 점,190000,14
202603,충청남도,서산시,2,1,8006,서양음식,4690000,649
202604,서울특별시,동작구,3,1,8004,일식회집,430000,32
202604,경상북도,영주시,2,2,8004,일식회집,2450000,47
202605,경상북도,칠곡군,3,1,4004,대형할인점,170000,19
202602,경상남도,통영시,3,6,8021,스넥,650000,31
202605,경기도,포천시,2,1,8001,일반한식,3490000,109
202603,전북특별자치도,진안군,2,1,4010,편 의 점,200000,13
202603,강원특별자치도,춘천시,x,x,8002,갈비전문점,730000,11
202604,경상북도,칠곡군,x,x,4020,슈퍼 마켓,20640000,1147
202604,경기도,부천시 오정구,1,1,8021,스넥,1320000,109
202604,경상북도,청도군,3,6,4010,편 의 점,540000,77
202606,강원특별자치도,평창군,x,x,8301,제 과 점,3720000,338
202603,경기도,안양시 만안구,3,4,8005,중국음식,6200000,251
202604,충청북도,청주시 흥덕구,x,x,4020,슈퍼 마켓,31610000,2034
202603,전라남도,나주시,3,6,4020,슈퍼 마켓,13930000,458
202601,광주광역시,북구,3,1,8301,제 과 점,250000,35
202602,울산광역시,동구,x,x,4020,슈퍼 마켓,21470000,1578
202601,경상남도,통영시,3,5,8301,제 과 점,820000,52
202605,경기도,의왕시,3,3,8301,제 과 점,1010000,89
202601,전북특별자치도,익산시,1,1,8301,제 과 점,840000,99
202602,강원특별자치도,영월군,2,3,8005,중국음식,1170000,39
202601,서울특별시,종로구,3,6,8004,일식회집,3360000,61
202601,경상남도,함안군,3,4,8301,제 과 점,730000,44
202605,강원특별자치도,정선군,2,2,8301,제 과 점,1730000,96
202602,경기도,가평군,3,3,8301,제 과 점,980000,64
202601,충청남도,부여군,2,1,8006,서양음식,520000,64
202604,경상북도,울릉군,1,6,8021,스넥,3760000,126
202603,경상북도,영주시,3,2,8301,제 과 점,450000,48
202601,경기도,용인시 기흥구,2,1,4004,대형할인점,1240000,150
202602,경상북도,청도군,3,2,4010,편 의 점,2140000,253
202603,부산광역시,강서구,3,3,8005,중국음식,2310000,85
202604,대구광역시,남구,x,x,8005,중국음식,42650000,2292
202606,경상북도,영천시,1,4,8004,일식회집,5050000,114
202604,전북특별자치도,임실군,1,1,8021,스넥,100000,13
202602,충청남도,보령시,3,1,8006,서양음식,360000,35
202606,서울특별시,도봉구,3,4,4004,대형할인점,3950000,173
202602,충청북도,진천군,x,x,8001,일반한식,22010000,540
202601,전라남도,영암군,3,4,4004,대형할인점,2960000,122
202603,부산광역시,동래구,x,x,8021,스넥,33710000,2532
202603,전북특별자치도,순창군,x,x,8001,일반한식,52480000,1380
202603,부산광역시,남구,x,x,8301,제 과 점,56570000,4179
202603,경기도,연천군,x,x,8006,서양음식,2970000,339
202603,전북특별자치도,김제시,x,x,8001,일반한식,11790000,260
202603,경상남도,창녕군,x,x,4004,대형할인점,3510000,93
202603,경기도,화성시 병점구,x,x,8021,스넥,4200000,288
202603,전라남도,신안군,x,x,8006,서양음식,1060000,91
202605,전라남도,광양시,2,1,8021,스넥,930000,54
202601,부산광역시,영도구,2,1,4020,슈퍼 마켓,1610000,183
202603,부산광역시,사하구,x,x,8002,갈비전문점,950000,32
202604,부산광역시,영도구,1,1,4020,슈퍼 마켓,1460000,323
202601,경상북도,영양군,1,1,4010,편 의 점,660000,118
202601,경상남도,의령군,3,2,8005,중국음식,370000,18
202606,서울특별시,중랑구,x,x,8301,제 과 점,32200000,3318
202606,충청남도,예산군,1,1,8001,일반한식,1840000,86
202605,경상남도,밀양시,2,1,4010,편 의 점,2370000,440
202601,전북특별자치도,고창군,3,3,8005,중국음식,760000,29
202606,인천광역시,강화군,1,2,8301,제 과 점,1080000,68
202602,전라남도,완도군,3,6,4010,편 의 점,2560000,202
202605,경상북도,경산시,3,4,8004,일식회집,1620000,37
202603,대구광역시,중구,x,x,4004,대형할인점,35650000,1602
202603,경상북도,고령군,1,1,4010,편 의 점,1520000,316
202605,충청북도,옥천군,2,3,8301,제 과 점,1200000,96
202601,인천광역시,강화군,3,3,8006,서양음식,3300000,208
202601,전북특별자치도,진안군,3,2,8001,일반한식,510000,50
202601,경기도,고양시 일산서구,3,5,8301,제 과 점,1810000,148
202602,강원특별자치도,홍천군,3,5,8005,중국음식,1380000,54
202606,충청남도,청양군,1,4,4020,슈퍼 마켓,9420000,499
202605,경상북도,청송군,1,3,8021,스넥,2660000,127
202601,경기도,수원시 팔달구,2,1,4004,대형할인점,1130000,72
202603,강원특별자치도,춘천시,3,5,8004,일식회집,1840000,40
202601,충청북도,진천군,3,5,8021,스넥,3850000,189
202604,경상북도,칠곡군,1,1,8005,중국음식,600000,26
202602,경상북도,경주시,x,x,4004,대형할인점,34210000,1078
202602,부산광역시,동래구,3,3,8004,일식회집,3260000,53
202602,충청남도,서천군,x,x,8001,일반한식,10280000,301
202601,경상북도,청도군,x,x,8001,일반한식,25000000,1673
202605,경상남도,의령군,3,3,8006,서양음식,2010000,144
202603,경기도,화성시 병점구,3,4,4004,대형할인점,4440000,187
202605,전북특별자치도,무주군,2,3,8301,제 과 점,660000,41
202604,전라남도,담양군,3,3,8021,스넥,560000,37
202605,강원특별자치도,삼척시,2,3,8004,일식회집,5390000,73
202601,전북특별자치도,임실군,2,5,4020,슈퍼 마켓,9180000,351
202601,대전광역시,동구,2,1,8004,일식회집,730000,33
202603,경상남도,김해시,1,1,8004,일식회집,1810000,68
202604,전북특별자치도,김제시,2,1,4020,슈퍼 마켓,560000,75
202603,전북특별자치도,무주군,3,6,8006,서양음식,760000,48
202604,전라남도,나주시,2,1,8005,중국음식,670000,54
202606,강원특별자치도,원주시,2,6,8002,갈비전문점,2250000,26
202606,경상남도,창원시 마산합포구,x,x,4020,슈퍼 마켓,249330000,19716
202603,전라남도,장성군,1,3,8021,스넥,3520000,162
202602,충청북도,제천시,3,3,8005,중국음식,1490000,59
202605,강원특별자치도,춘천시,1,5,8002,갈비전문점,3980000,70
202604,경상남도,의령군,3,2,8006,서양음식,1000000,73
202602,경기도,구리시,3,6,4004,대형할인점,2470000,66
202604,경기도,포천시,2,6,8004,일식회집,3540000,70
202603,대구광역시,군위군,2,4,4020,슈퍼 마켓,5960000,309
202602,전북특별자치도,장수군,2,2,4010,편 의 점,1220000,109
202601,부산광역시,서구,3,1,8301,제 과 점,120000,30
202602,충청북도,진천군,3,1,8301,제 과 점,140000,15
202603,경상남도,진주시,3,2,8301,제 과 점,2170000,174
202606,경기도,성남시 중원구,3,1,4020,슈퍼 마켓,540000,73
202602,충청남도,계룡시,2,5,8004,일식회집,560000,17
202604,경상북도,포항시 북구,x,x,8301,제 과 점,320800000,26186
202603,경상남도,양산시,x,x,8301,제 과 점,56320000,3047
202603,전북특별자치도,남원시,3,2,8301,제 과 점,540000,42
202603,경상북도,경산시,x,x,8004,일식회집,6550000,194
202603,전라남도,해남군,x,x,8005,중국음식,830000,28
202603,경기도,하남시,3,1,4010,편 의 점,1440000,159
202603,충청북도,옥천군,x,x,8301,제 과 점,4060000,207
202606,전북특별자치도,남원시,1,1,8001,일반한식,1720000,86
202601,울산광역시,중구,2,1,8301,제 과 점,420000,71
202603,경상북도,칠곡군,x,x,8004,일식회집,580000,27
202603,경기도,의왕시,x,x,4004,대형할인점,34870000,1857
202603,경상북도,청송군,1,4,8021,스넥,2810000,155
202602,전북특별자치도,김제시,3,5,8301,제 과 점,1050000,61
202602,전라남도,화순군,3,3,8301,제 과 점,960000,62
202604,경상북도,의성군,1,4,8004,일식회집,940000,18
202601,인천광역시,옹진군,3,4,4020,슈퍼 마켓,470000,26
202603,충청남도,태안군,x,x,8004,일식회집,1790000,25
202602,강원특별자치도,원주시,2,1,8004,일식회집,2000000,67
202601,충청남도,보령시,2,1,8001,일반한식,4500000,131
202602,강원특별자치도,삼척시,1,5,8002,갈비전문점,1640000,18
202603,충청남도,아산시,3,6,8004,일식회집,2630000,47
202602,전라남도,영암군,3,3,8005,중국음식,7010000,161
202605,울산광역시,동구,2,1,8301,제 과 점,680000,86
202602,울산광역시,동구,3,4,8005,중국음식,3110000,108
202603,광주광역시,동구,3,2,8021,스넥,2320000,169
202603,충청북도,청주시 청원구,1,1,8004,일식회집,1640000,51
202601,강원특별자치도,태백시,1,2,8005,중국음식,1430000,52
202603,부산광역시,북구,3,2,8005,중국음식,560000,29
202603,경상북도,안동시,3,5,8004,일식회집,2480000,42
202605,전라남도,담양군,2,1,4010,편 의 점,430000,90
202601,경상북도,청도군,3,5,8021,스넥,330000,12
202603,강원특별자치도,삼척시,3,4,8021,스넥,570000,35
202605,경상북도,울릉군,3,5,8001,일반한식,3660000,62
202602,충청북도,제천시,2,1,8001,일반한식,2910000,80
202605,강원특별자치도,고성군,1,3,8004,일식회집,7600000,102
202603,강원특별자치도,홍천군,2,4,4004,대형할인점,2440000,93
202602,경기도,화성시 동탄구,2,1,4020,슈퍼 마켓,850000,64
202603,경기도,화성시 만세구,3,1,8021,스넥,270000,18
202606,경기도,부천시 오정구,1,4,4004,대형할인점,1510000,105
202601,충청남도,논산시,3,4,8021,스넥,3040000,145
202602,대구광역시,동구,2,1,4004,대형할인점,1360000,102
202604,경상북도,영천시,3,2,8301,제 과 점,910000,87
202602,경상남도,의령군,3,3,8006,서양음식,1470000,114
202601,전라남도,광양시,x,x,8021,스넥,4040000,223
202602,경상남도,거창군,3,6,8006,서양음식,470000,31
202602,강원특별자치도,삼척시,3,6,8006,서양음식,1280000,76
202603,광주광역시,광산구,3,5,8004,일식회집,3420000,65
202604,경기도,동두천시,2,5,8004,일식회집,6260000,139
202602,경상북도,영덕군,x,x,8006,서양음식,7830000,499
202602,경기도,안양시 동안구,3,6,8021,스넥,1370000,108
202605,경상남도,합천군,1,4,8004,일식회집,1040000,24
202606,충청남도,논산시,3,1,4004,대형할인점,170000,13
202605,충청북도,제천시,3,6,8301,제 과 점,1220000,87
202603,서울특별시,강북구,x,x,8021,스넥,9080000,623
202603,전라남도,신안군,x,x,4020,슈퍼 마켓,430000,29
202603,전북특별자치도,전주시 완산구,x,x,8004,일식회집,14180000,302
202603,경기도,안양시 만안구,x,x,8005,중국음식,7330000,281
202603,경기도,동두천시,x,x,8004,일식회집,1100000,34
202601,강원특별자치도,영월군,2,2,4010,편 의 점,2390000,298
202606,강원특별자치도,평창군,1,1,8021,스넥,480000,19
202603,전라남도,곡성군,x,x,8021,스넥,3030000,182
202603,전북특별자치도,남원시,x,x,8005,중국음식,1700000,62
202603,충청남도,당진시,x,x,8005,중국음식,6240000,223
202601,경상북도,영덕군,1,1,4020,슈퍼 마켓,560000,82
202603,경상남도,창원시 의창구,x,x,8004,일식회집,4440000,88
202601,경기도,구리시,1,1,4004,대형할인점,560000,48
202606,강원특별자치도,양구군,1,3,4020,슈퍼 마켓,6180000,329
202604,강원특별자치도,횡성군,2,3,8301,제 과 점,1700000,101
202606,경상남도,산청군,1,4,8005,중국음식,3920000,130
202603,전북특별자치도,김제시,2,2,8005,중국음식,1550000,62
202601,전북특별자치도,남원시,3,3,8301,제 과 점,1420000,99
202604,충청북도,음성군,x,x,4010,편 의 점,22990000,2718
202605,경상남도,함안군,2,3,8005,중국음식,3750000,129
202603,전북특별자치도,무주군,1,6,8021,스넥,3620000,165
202601,전라남도,무안군,3,2,4004,대형할인점,3380000,70
202604,경상북도,울진군,1,2,8005,중국음식,2310000,84
202602,충청북도,괴산군,1,1,8006,서양음식,670000,66
202602,경상남도,거창군,3,4,4020,슈퍼 마켓,6020000,240
202602,경기도,화성시 병점구,2,1,4004,대형할인점,310000,36
202605,충청북도,진천군,3,1,8001,일반한식,2040000,121
202605,강원특별자치도,삼척시,3,5,8004,일식회집,3490000,33
202606,경기도,성남시 중원구,3,1,8021,스넥,130000,25
202602,경상북도,고령군,2,3,8021,스넥,1350000,77
202605,부산광역시,동래구,3,3,4020,슈퍼 마켓,6710000,459
202604,충청북도,진천군,3,4,8004,일식회집,1290000,27
202602,경상북도,고령군,2,1,4020,슈퍼 마켓,230000,20
202603,경상북도,영천시,3,3,8301,제 과 점,1980000,177
202601,경기도,이천시,3,1,8005,중국음식,1290000,30
202605,부산광역시,북구,3,5,8005,중국음식,3130000,119
202602,경기도,가평군,3,6,8005,중국음식,1200000,43
202603,경상북도,포항시 남구,3,4,8004,일식회집,880000,16
202602,강원특별자치도,홍천군,3,3,8301,제 과 점,800000,54
202605,전북특별자치도,임실군,2,4,8021,스넥,4150000,160
202602,서울특별시,성동구,x,x,8005,중국음식,17710000,564
202606,경상북도,포항시 남구,2,1,8301,제 과 점,620000,88
202605,강원특별자치도,삼척시,1,2,8004,일식회집,5100000,80
202602,강원특별자치도,삼척시,3,5,8005,중국음식,880000,18
202602,경기도,동두천시,3,2,4004,대형할인점,940000,33
202606,경기도,파주시,3,1,4004,대형할인점,70000,14
202603,대구광역시,수성구,x,x,8004,일식회집,292290000,5938
202603,서울특별시,금천구,x,x,8005,중국음식,19090000,680
202603,충청북도,진천군,x,x,8005,중국음식,2110000,94
202603,전북특별자치도,정읍시,x,x,8021,스넥,1550000,76
202603,경상북도,의성군,x,x,8001,일반한식,9020000,423
